"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.271118170E-1,-1.962127686E-1,-3.469543457E-1,9.664611816E0,9.672827835E0
7.294311530E-1,-1.292114258E-1,-3.158569336E-1,9.734008789E0,9.739989132E0
7.317810060E-1,-3.828430176E-2,-2.536315918E-1,9.753143311E0,9.756515726E0
7.341003420E-1,4.785156250E-2,-2.105712891E-1,9.753143311E0,9.755533531E0
7.364501950E-1,5.024719238E-2,-1.698913574E-1,9.750747681E0,9.752357058E0
7.388000490E-1,6.460571289E-2,-1.340026855E-1,9.753143311E0,9.754277782E0
7.411193850E-1,6.700134277E-2,-1.411743164E-1,9.750747681E0,9.751999780E0
7.434692380E-1,4.785156250E-2,-1.603240967E-1,9.750747681E0,9.752183034E0
7.457885740E-1,4.785156250E-2,-1.962127686E-1,9.753143311E0,9.755234167E0
7.481384280E-1,3.588867188E-2,-2.201385498E-1,9.743576050E0,9.746128627E0
7.504882810E-1,2.392578125E-2,-2.297058105E-1,9.707687378E0,9.710434152E0
7.528076170E-1,-2.392578125E-2,-2.321014404E-1,9.710067749E0,9.712870802E0
7.551574710E-1,-2.632141113E-2,-2.440643311E-1,9.700500488E0,9.703606028E0
7.574768070E-1,-4.785156250E-2,-2.416687012E-1,9.683746338E0,9.686879615E0
7.598266600E-1,-4.547119141E-2,-2.416687012E-1,9.664611816E0,9.667739806E0
7.621765140E-1,-2.392578125E-2,-2.225341797E-1,9.633499146E0,9.636098780E0
7.644958500E-1,-2.395629883E-3,-2.201385498E-1,9.611968994E0,9.614489829E0
7.668457030E-1,2.392578125E-2,-2.249298096E-1,9.592819214E0,9.595485727E0
7.691650390E-1,4.785156250E-2,-2.297058105E-1,9.585647583E0,9.588518870E0
7.715148930E-1,4.785156250E-2,-2.344970703E-1,9.585647583E0,9.588634847E0
7.738647460E-1,4.785156250E-2,-2.488555908E-1,9.585647583E0,9.588996739E0
7.761840820E-1,4.785156250E-2,-2.512512207E-1,9.583251953E0,9.586664433E0
7.785339360E-1,4.547119141E-2,-2.321014404E-1,9.607177734E0,9.610088591E0
7.808532720E-1,3.828430176E-2,-2.105712891E-1,9.633499146E0,9.635876283E0
7.832031250E-1,-7.171630859E-3,-1.770629883E-1,9.650253296E0,9.651880201E0
7.855529790E-1,-2.871704102E-2,-1.794586182E-1,9.678970337E0,9.680676466E0
7.878723150E-1,-4.785156250E-2,-1.507415771E-1,9.686141968E0,9.687433046E0
7.902221680E-1,-3.111267090E-2,-1.316070557E-1,9.690933228E0,9.691876765E0
7.925720220E-1,-4.785156250E-2,-1.100769043E-1,9.683746338E0,9.684490169E0
7.948913580E-1,-7.417297363E-2,-9.092712402E-2,9.681365967E0,9.682077068E0
7.972412110E-1,-7.656860352E-2,-6.939697266E-2,9.681365967E0,9.681917459E0
7.995605470E-1,-6.221008301E-2,-5.981445312E-2,9.652648926E0,9.653034712E0
8.019104010E-1,-5.981445312E-2,-4.547119141E-2,9.621536255E0,9.621829623E0
8.042602540E-1,-7.177734375E-2,-2.871704102E-2,9.602401733E0,9.602712935E0
8.065795900E-1,-8.613586426E-2,2.395629883E-3,9.602401733E0,9.602788354E0
8.089294440E-1,-7.656860352E-2,3.349304199E-2,9.595214844E0,9.595578796E0
8.112487790E-1,-7.417297363E-2,2.871704102E-2,9.585647583E0,9.585977565E0
8.135986330E-1,-6.460571289E-2,4.547119141E-2,9.585647583E0,9.585973144E0
8.159484870E-1,-6.460571289E-2,4.785156250E-2,9.578475952E0,9.578813352E0
8.182678220E-1,-7.656860352E-2,4.785156250E-2,9.580856323E0,9.581281773E0
8.206176760E-1,-7.177734375E-2,4.785156250E-2,9.566513062E0,9.566902002E0
8.229370120E-1,-5.503845215E-2,4.785156250E-2,9.521041870E0,9.521321195E0
8.252868650E-1,-5.981445312E-2,4.785156250E-2,9.494720459E0,9.495029444E0
8.276367190E-1,-6.700134277E-2,4.785156250E-2,9.489929199E0,9.490286358E0
8.299560550E-1,-5.503845215E-2,4.785156250E-2,9.461227417E0,9.461508508E0
8.323059080E-1,-6.939697266E-2,4.785156250E-2,9.432510376E0,9.432887029E0
8.346252440E-1,-5.743408203E-2,4.785156250E-2,9.403793335E0,9.404090468E0
8.370056150E-1,-6.939697266E-2,4.785156250E-2,9.399002075E0,9.399380071E0
8.393554690E-1,-5.024719238E-2,3.111267090E-2,9.379867554E0,9.380053737E0
8.416748050E-1,-2.632141113E-2,2.392578125E-2,9.394226074E0,9.394293416E0
8.440246580E-1,-2.153015137E-2,2.392578125E-2,9.418151855E0,9.418206855E0
8.463439940E-1,-2.153015137E-2,2.153015137E-2,9.420547485E0,9.420596691E0
8.486938480E-1,-5.264282227E-2,1.675415039E-2,9.425323486E0,9.425485388E0
8.510437010E-1,-6.221008301E-2,3.111267090E-2,9.410964966E0,9.411222008E0
8.533630370E-1,-9.092712402E-2,4.785156250E-2,9.422943115E0,9.423503301E0
8.557128910E-1,-1.124572754E-1,4.785156250E-2,9.418151855E0,9.418944781E0
8.580322270E-1,-1.435699463E-1,4.785156250E-2,9.410964966E0,9.412181665E0
8.603820800E-1,-1.507415771E-1,4.785156250E-2,9.420547485E0,9.421874958E0
8.627319340E-1,-1.579284668E-1,4.785156250E-2,9.437286377E0,9.438729010E0
8.650512700E-1,-1.603240967E-1,4.785156250E-2,9.442077637E0,9.443559905E0
8.674011230E-1,-1.531372070E-1,5.264282227E-2,9.451644897E0,9.453031976E0
8.697204590E-1,-1.483612061E-1,5.024719238E-2,9.449264526E0,9.450562730E0
8.720703130E-1,-1.340026855E-1,5.024719238E-2,9.449264526E0,9.450348226E0
8.744201660E-1,-1.316070557E-1,5.503845215E-2,9.473190308E0,9.474264312E0
8.767395020E-1,-1.363983154E-1,5.264282227E-2,9.475585938E0,9.476713809E0
8.790893560E-1,-1.292114258E-1,4.785156250E-2,9.477966309E0,9.478967808E0
8.814086920E-1,-1.004943848E-1,4.785156250E-2,9.477966309E0,9.478619849E0
8.837585450E-1,-9.332275391E-2,4.785156250E-2,9.477966309E0,9.478546527E0
8.861083990E-1,-8.613586426E-2,4.785156250E-2,9.475585938E0,9.476098249E0
8.884277350E-1,-6.460571289E-2,3.588867188E-2,9.477966309E0,9.478254441E0
8.907775880E-1,-6.221008301E-2,3.349304199E-2,9.473190308E0,9.473453778E0
8.930969240E-1,-8.613586426E-2,7.171630859E-3,9.477966309E0,9.478360416E0
8.954467780E-1,-9.092712402E-2,-2.395629883E-3,9.494720459E0,9.495156137E0
8.977966310E-1,-1.028900146E-1,-1.914978027E-2,9.511474609E0,9.512050374E0
9.001159670E-1,-1.004943848E-1,-3.828430176E-2,9.525833130E0,9.526440134E0
9.024658200E-1,-8.853149414E-2,-4.307556152E-2,9.537796021E0,9.538304161E0
9.047851560E-1,-8.375549316E-2,-4.307556152E-2,9.566513062E0,9.566976672E0
9.071960450E-1,-7.417297363E-2,-5.981445312E-2,9.588043213E0,9.588516676E0
9.094848630E-1,-8.135986328E-2,-6.460571289E-2,9.592819214E0,9.593381771E0
9.118041990E-1,-1.004943848E-1,-7.656860352E-2,9.607177734E0,9.608008425E0
9.141540530E-1,-1.292114258E-1,-8.613586426E-2,9.623931885E0,9.625184668E0
9.165039060E-1,-1.244201660E-1,-1.028900146E-1,9.662216187E0,9.663564993E0
9.188232420E-1,-1.220397949E-1,-1.004943848E-1,9.693328857E0,9.694617949E0
9.211730960E-1,-1.435699463E-1,-1.076812744E-1,9.731613159E0,9.733267810E0
9.234924320E-1,-1.483612061E-1,-1.292114258E-1,9.748352051E0,9.750337140E0
9.258422850E-1,-1.627044678E-1,-1.459655762E-1,9.753143311E0,9.755592403E0
9.281616210E-1,-1.651000977E-1,-1.483612061E-1,9.753143311E0,9.755668789E0
9.305114750E-1,-1.603240967E-1,-1.579284668E-1,9.750747681E0,9.753344326E0
9.328613280E-1,-1.507415771E-1,-1.411743164E-1,9.750747681E0,9.752934612E0
9.351806640E-1,-1.220397949E-1,-1.411743164E-1,9.753143311E0,9.754928413E0
9.375305180E-1,-1.052856445E-1,-1.292114258E-1,9.748352051E0,9.749776837E0
9.398803710E-1,-1.100769043E-1,-1.196441650E-1,9.736389160E0,9.737746430E0
9.421997070E-1,-8.375549316E-2,-1.004943848E-1,9.722045898E0,9.722926028E0
9.445495610E-1,-6.939697266E-2,-6.939697266E-2,9.683746338E0,9.684243647E0
9.468688970E-1,-5.503845215E-2,-5.024719238E-2,9.659820557E0,9.660108032E0
9.492187500E-1,-4.547119141E-2,-2.871704102E-2,9.628723145E0,9.628873334E0
9.515686040E-1,-4.547119141E-2,-2.395629883E-3,9.592819214E0,9.592927282E0
9.538879400E-1,-4.547119141E-2,2.153015137E-2,9.559326172E0,9.559458564E0
9.562377930E-1,-7.656860352E-2,4.785156250E-2,9.549758911E0,9.550185746E0
9.585571290E-1,-9.571838379E-2,4.785156250E-2,9.540191650E0,9.540791818E0
9.609069830E-1,-9.809875488E-2,4.785156250E-2,9.537796021E0,9.538420523E0
9.632568360E-1,-1.052856445E-1,4.785156250E-2,9.544967651E0,9.545668248E0
9.655761720E-1,-1.124572754E-1,4.785156250E-2,9.549758911E0,9.550540910E0
9.679260260E-1,-1.124572754E-1,4.785156250E-2,9.559326172E0,9.560107388E0
9.702453620E-1,-1.244201660E-1,4.785156250E-2,9.540191650E0,9.541122936E0
9.725952150E-1,-1.268157959E-1,4.785156250E-2,9.533004761E0,9.533968313E0
9.749450690E-1,-1.172485352E-1,4.785156250E-2,9.530609131E0,9.531450435E0
9.772644040E-1,-1.004943848E-1,4.785156250E-2,9.528213501E0,9.528863595E0
9.796142580E-1,-8.375549316E-2,4.785156250E-2,9.544967651E0,9.545455056E0
9.819335940E-1,-8.375549316E-2,4.785156250E-2,9.523437500E0,9.523926006E0
9.842834470E-1,-6.700134277E-2,4.785156250E-2,9.518646240E0,9.519002322E0
9.866333010E-1,-6.221008301E-2,4.785156250E-2,9.492324829E0,9.492649289E0
9.889526370E-1,-5.743408203E-2,4.785156250E-2,9.487548828E0,9.487843338E0
9.913024900E-1,-6.460571289E-2,4.547119141E-2,9.482757568E0,9.483086661E0
9.936218260E-1,-7.417297363E-2,1.196289062E-2,9.518646240E0,9.518942745E0
9.959716800E-1,-9.092712402E-2,-9.567260742E-3,9.571289062E0,9.571725737E0
9.983215330E-1,-8.375549316E-2,-1.675415039E-2,9.616760254E0,9.617139568E0
1.000640869E0,-7.896423340E-2,-2.632141113E-2,9.659820557E0,9.660179157E0
1.002990723E0,-5.024719238E-2,-4.547119141E-2,9.717254639E0,9.717490938E0
1.005310059E0,-2.632141113E-2,-5.264282227E-2,9.729217529E0,9.729395552E0
1.007659912E0,-1.196289062E-2,-7.177734375E-2,9.745971680E0,9.746243332E0
1.010009766E0,-7.171630859E-3,-7.177734375E-2,9.750747681E0,9.751014499E0
1.012329102E0,7.171630859E-3,-7.656860352E-2,9.750747681E0,9.751050944E0
1.014678955E0,-4.791259766E-3,-6.221008301E-2,9.748352051E0,9.748551726E0
1.016998291E0,0.000000000E0,-5.743408203E-2,9.738784790E0,9.738954146E0
1.019348145E0,1.435852051E-2,-4.307556152E-2,9.717254639E0,9.717360721E0
1.021697998E0,9.567260742E-3,-4.067993164E-2,9.729217529E0,9.729307279E0
1.024017334E0,2.153015137E-2,-2.153015137E-2,9.722045898E0,9.722093578E0
1.026367188E0,1.196289062E-2,-1.675415039E-2,9.717254639E0,9.717276446E0
1.028686524E0,1.435852051E-2,-4.791259766E-3,9.700500488E0,9.700512298E0
1.031036377E0,2.632141113E-2,0.000000000E0,9.693328857E0,9.693364594E0
1.033386231E0,3.828430176E-2,-2.153015137E-2,9.676574707E0,9.676674392E0
1.035705567E0,4.547119141E-2,-3.111267090E-2,9.674179077E0,9.674335969E0
1.038055420E0,3.349304199E-2,-1.675415039E-2,9.643081665E0,9.643154385E0
1.040374756E0,1.435852051E-2,-1.196289062E-2,9.611968994E0,9.611987163E0
1.042724610E0,1.675415039E-2,-1.196289062E-2,9.604797363E0,9.604819426E0
1.045074463E0,1.196289062E-2,-9.567260742E-3,9.566513062E0,9.566525325E0
1.047393799E0,0.000000000E0,0.000000000E0,9.573684692E0,9.573684692E0
1.049743653E0,9.567260742E-3,-1.196289062E-2,9.533004761E0,9.533017068E0
1.052062988E0,2.395629883E-3,-1.196289062E-2,9.513870239E0,9.513878062E0
1.054412842E0,-2.395629883E-3,-3.349304199E-2,9.485153198E0,9.485212634E0
1.056762695E0,2.395629883E-3,-2.392578125E-2,9.499511719E0,9.499542151E0
1.059082031E0,-1.914978027E-2,-2.153015137E-2,9.521041870E0,9.521085471E0
1.061431885E0,-1.914978027E-2,2.395629883E-3,9.552154541E0,9.552174037E0
1.063751221E0,-3.828430176E-2,2.153015137E-2,9.597610474E0,9.597710979E0
1.066101074E0,-5.503845215E-2,4.547119141E-2,9.619140625E0,9.619405555E0
1.068450928E0,-7.417297363E-2,4.785156250E-2,9.645462036E0,9.645865917E0
1.070770264E0,-1.004943848E-1,4.785156250E-2,9.683746338E0,9.684385991E0
1.073120117E0,-1.172485352E-1,4.785156250E-2,9.700500488E0,9.701327059E0
1.075439453E0,-1.435699463E-1,4.785156250E-2,9.722045898E0,9.723223671E0
1.077789307E0,-1.459655762E-1,4.785156250E-2,9.698104858E0,9.699321294E0
1.080139160E0,-1.483612061E-1,5.024719238E-2,9.700500488E0,9.701765074E0
1.082458496E0,-1.411743164E-1,7.177734375E-2,9.729217529E0,9.730506457E0
1.084808350E0,-1.579284668E-1,1.244201660E-1,9.719650269E0,9.721729431E0
1.087127686E0,-1.674957275E-1,1.842498779E-1,9.738784790E0,9.741967564E0
1.089477539E0,-1.698913574E-1,2.560272217E-1,9.743576050E0,9.748419731E0
1.091827393E0,-2.010040283E-1,3.182525635E-1,9.707687378E0,9.714982323E0
1.094146729E0,-2.344970703E-1,3.948211670E-1,9.657424927E0,9.668336405E0
1.096496582E0,-2.512512207E-1,4.785614014E-1,9.635894775E0,9.651042240E0
1.098815918E0,-3.038940430E-1,5.527496338E-1,9.588043213E0,9.608769765E0
1.101165772E0,-3.445739746E-1,6.460571289E-1,9.542572021E0,9.570621810E0
1.103515625E0,-4.139556885E-1,7.178497314E-1,9.489929199E0,9.526039248E0
1.105834961E0,-5.383911133E-1,8.327026367E-1,9.391830444E0,9.444031860E0
1.108245850E0,-6.699829102E-1,9.308013916E-1,9.317657471E0,9.387971510E0
1.110504151E0,-8.231353760E-1,9.954071045E-1,9.209976196E0,9.300110144E0
1.112854004E0,-9.667053223E-1,1.036087036E0,9.119049072E0,9.228491291E0
1.115203858E0,-1.146163940E0,1.095916748E0,8.930007935E0,9.069717030E0
1.117523194E0,-1.289733887E0,1.153335571E0,8.767303467E0,8.936397849E0
1.119873047E0,-1.335189819E0,1.196411133E0,8.731414795E0,8.913570316E0
1.122192383E0,-1.225128174E0,1.220336914E0,8.729019165E0,8.898648033E0
1.124572754E0,-1.069595337E0,1.280166626E0,8.724227905E0,8.882286492E0
1.126922608E0,-8.661956787E-1,1.339981079E0,8.690734863E0,8.835989855E0
1.129241944E0,-7.226257324E-1,1.406982422E0,8.642868042E0,8.786407427E0
1.131591797E0,-6.484527588E-1,1.466796875E0,8.633300781E0,8.780994615E0
1.133911133E0,-5.958099365E-1,1.440475464E0,8.642868042E0,8.782319001E0
1.136260987E0,-6.149597168E-1,1.371093750E0,8.523239136E0,8.654691149E0
1.138610840E0,-7.537384033E-1,1.294509888E0,8.434707642E0,8.566689584E0
1.140930176E0,-1.799407959E0,1.347152710E0,8.470596313E0,8.763771524E0
1.143280029E0,-2.440673828E0,1.411758423E0,8.621337891E0,9.070690029E0
1.145599365E0,-1.825729370E0,1.371093750E0,8.987442017E0,9.272933722E0
1.147949219E0,-1.287338257E0,1.368698120E0,9.343978882E0,9.531029098E0
1.150299072E0,-9.954071045E-1,1.395019531E0,9.449264526E0,9.603411627E0
1.152618408E0,-8.733825684E-1,1.423736572E0,9.480361938E0,9.626374469E0
1.154968262E0,-8.374938965E-1,1.426116943E0,9.437286377E0,9.581105350E0
1.157287598E0,-8.614196777E-1,1.418945312E0,9.396621704E0,9.542114499E0
1.159637451E0,-8.709869385E-1,1.371093750E0,9.360717773E0,9.500608062E0
1.161987305E0,-8.566284180E-1,1.284942627E0,9.384643555E0,9.510858239E0
1.164306641E0,-8.111724854E-1,1.189239502E0,9.372680664E0,9.482585841E0
1.166656494E0,-7.680969238E-1,1.064804077E0,9.329620361E0,9.421549591E0
1.168975830E0,-7.633056641E-1,9.834442139E-1,9.226730347E0,9.310335705E0
1.171325684E0,-8.159484863E-1,9.020996094E-1,9.111862183E0,9.192692101E0
1.173675537E0,-9.355926514E-1,9.044799805E-1,9.006591797E0,9.100116122E0
1.175994873E0,-1.067199707E0,9.092712402E-1,8.872589111E0,8.982679274E0
1.178344727E0,-1.270584106E0,9.475555420E-1,8.724227905E0,8.867039981E0
1.180694580E0,-1.552947998E0,1.062408447E0,8.633300781E0,8.835962968E0
1.183013916E0,-1.679763794E0,1.179656982E0,8.587844849E0,8.829738170E0
1.185363770E0,-1.746765137E0,1.261016846E0,8.587844849E0,8.853950027E0
1.187683106E0,-1.691726685E0,1.323226929E0,8.633300781E0,8.896445979E0
1.190032959E0,-1.576873779E0,1.363906860E0,8.712265015E0,8.958255105E0
1.192382813E0,-1.454833984E0,1.378265381E0,8.819946289E0,9.044755935E0
1.194702149E0,-1.347152710E0,1.363906860E0,8.963516235E0,9.166225267E0
1.197052002E0,-1.227523804E0,1.308868408E0,9.111862183E0,9.286871574E0
1.199401856E0,-1.103088379E0,1.213165283E0,9.267395020E0,9.411332766E0
1.201721192E0,-9.690856934E-1,1.060012817E0,9.379867554E0,9.489186982E0
1.204071045E0,-8.614196777E-1,8.997039795E-1,9.525833130E0,9.606924999E0
1.206390381E0,-6.795654297E-1,6.963043213E-1,9.655044556E0,9.703944263E0
1.208740235E0,-5.431671143E-1,5.048828125E-1,9.753143311E0,9.781295497E0
1.211090088E0,-3.948211670E-1,3.230285645E-1,9.844070435E0,9.857279236E0
1.213409424E0,-2.775726318E-1,1.507415771E-1,9.918243408E0,9.923271733E0
1.215759278E0,-2.033843994E-1,4.307556152E-2,9.982849121E0,9.985013635E0
1.218078613E0,-1.579284668E-1,-7.656860352E-2,9.994827271E0,9.996368156E0
1.220428467E0,-1.531372070E-1,-1.746826172E-1,1.004507446E1,1.004776025E1
1.222778320E0,-1.866455078E-1,-1.890258789E-1,1.003549194E1,1.003900722E1
1.225097656E0,-2.392883301E-1,-1.651000977E-1,9.987640381E0,9.991870562E0
1.227447510E0,-3.469543457E-1,-8.375549316E-2,9.934997559E0,9.941406781E0
1.229766846E0,-4.665985107E-1,-7.171630859E-3,9.899108887E0,9.910102035E0
1.232116699E0,-5.694885254E-1,4.785156250E-2,9.846466064E0,9.863037104E0
1.234466553E0,-6.771697998E-1,1.316070557E-1,9.753143311E0,9.777509079E0
1.236785889E0,-7.657012939E-1,2.488555908E-1,9.695724487E0,9.729095585E0
1.239135742E0,-8.422698975E-1,3.613128662E-1,9.592819214E0,9.636500715E0
1.241455078E0,-8.901367188E-1,4.689941406E-1,9.466003418E0,9.519323484E0
1.243804932E0,-9.619140625E-1,5.862426758E-1,9.305694580E0,9.373628473E0
1.246154785E0,-1.021728516E0,6.819610596E-1,9.181259155E0,9.263072909E0
1.248474121E0,-1.057632446E0,7.824554443E-1,9.052047729E0,9.147152071E0
1.250823975E0,-1.091125488E0,8.685913086E-1,8.965911865E0,9.073730284E0
1.253143311E0,-1.129409790E0,9.331970215E-1,8.858230591E0,8.978567389E0
1.255493164E0,-1.184448242E0,9.930267334E-1,8.767303467E0,8.902506940E0
1.257843018E0,-1.234695435E0,1.052841187E0,8.654846191E0,8.805640804E0
1.260162354E0,-1.258621216E0,1.129409790E0,8.551940918E0,8.717533327E0
1.262512207E0,-1.292129517E0,1.170089722E0,8.458633423E0,8.636387441E0
1.264831543E0,-1.268188477E0,1.184448242E0,8.382064819E0,8.559803169E0
1.267181397E0,-1.251449585E0,1.177261353E0,8.307876587E0,8.483683383E0
1.269531250E0,-1.234695435E0,1.150955200E0,8.298309326E0,8.468241161E0
1.271850586E0,-1.191619873E0,1.110275269E0,8.264816284E0,8.423767406E0
1.274200440E0,-1.165298462E0,1.045669556E0,8.271987915E0,8.418855587E0
1.276519776E0,-1.155731201E0,9.810638428E-1,8.327026367E0,8.463897979E0
1.278869629E0,-1.143768311E0,8.853454590E-1,8.358123779E0,8.482350832E0
1.281219483E0,-1.115051270E0,7.944183350E-1,8.413162231E0,8.523833560E0
1.283538819E0,-1.079162598E0,6.963043213E-1,8.489730835E0,8.586324084E0
1.285888672E0,-1.088729858E0,5.982055664E-1,8.551940918E0,8.641694051E0
1.288208008E0,-1.045669556E0,4.881286621E-1,8.614166260E0,8.691119304E0
1.290557862E0,-1.012161255E0,4.091796875E-1,8.640487671E0,8.709186277E0
1.292907715E0,-9.954071045E-1,2.751770020E-1,8.662017822E0,8.723365775E0
1.295227051E0,-1.014556885E0,1.722869873E-1,8.688339233E0,8.749071214E0
1.297576904E0,-1.060012817E0,9.092712402E-2,8.733810425E0,8.798371409E0
1.299896240E0,-1.136596680E0,4.785156250E-2,8.824737549E0,8.897760088E0
1.302246094E0,-1.196411133E0,3.111267090E-2,8.915664673E0,8.995634728E0
1.304595947E0,-1.251449585E0,1.914978027E-2,9.068801880E0,9.154761620E0
1.306915283E0,-1.284942627E0,2.632141113E-2,9.207580566E0,9.296844102E0
1.309265137E0,-1.263412476E0,3.111267090E-2,9.363113403E0,9.448019458E0
1.311584473E0,-1.220336914E0,3.349304199E-2,9.504287720E0,9.582370741E0
1.313934326E0,-1.184448242E0,4.785156250E-2,9.633499146E0,9.706158519E0
1.316284180E0,-1.172485352E0,4.785156250E-2,9.736389160E0,9.806848910E0
1.318603516E0,-1.184448242E0,4.785156250E-2,9.755538940E0,9.827296039E0
1.320953369E0,-1.217941284E0,5.264282227E-2,9.784255981E0,9.859909601E0
1.323272705E0,-1.232299805E0,7.417297363E-2,9.798614502E0,9.876077693E0
1.325622559E0,-1.246658325E0,9.809875488E-2,9.791427612E0,9.870959175E0
1.327972412E0,-1.296905518E0,1.340026855E-1,9.767501831E0,9.854136830E0
1.330291748E0,-1.380661011E0,1.555328369E-1,9.753143311E0,9.851610007E0
1.332641602E0,-1.421340942E0,1.818542480E-1,9.750747681E0,9.855473676E0
1.334960938E0,-1.488342285E0,2.201385498E-1,9.731613159E0,9.847228972E0
1.337310791E0,-1.593612671E0,2.608184814E-1,9.724426270E0,9.857590674E0
1.339660645E0,-1.639083862E0,3.110656738E-1,9.734008789E0,9.875944758E0
1.341979981E0,-1.665405273E0,3.493499756E-1,9.741180420E0,9.888691324E0
1.344329834E0,-1.689331055E0,4.187469482E-1,9.712463379E0,9.867174535E0
1.346649170E0,-1.703689575E0,4.713897705E-1,9.631118774E0,9.791997515E0
1.348999024E0,-1.703689575E0,5.048828125E-1,9.501892090E0,9.666613580E0
1.351348877E0,-1.658233643E0,5.479583740E-1,9.363113403E0,9.524593944E0
1.353668213E0,-1.584045410E0,5.694885254E-1,9.181259155E0,9.334293584E0
1.356018067E0,-1.531402588E0,6.221313477E-1,9.054443359E0,9.204085280E0
1.358337403E0,-1.485946655E0,6.532440186E-1,8.918045044E0,9.064562461E0
1.360687256E0,-1.454833984E0,6.963043213E-1,8.767303467E0,8.914426045E0
1.363037110E0,-1.430908203E0,7.417755127E-1,8.611770630E0,8.761296855E0
1.365356445E0,-1.433303833E0,7.585296631E-1,8.501693726E0,8.654971019E0
1.367706299E0,-1.418945312E0,7.680969238E-1,8.427520752E0,8.580587667E0
1.370025635E0,-1.402191162E0,7.585296631E-1,8.398803711E0,8.548766641E0
1.372375488E0,-1.368698120E0,7.585296631E-1,8.405990601E0,8.550402316E0
1.374725342E0,-1.316055298E0,6.986999512E-1,8.458633423E0,8.588868526E0
1.377044678E0,-1.232299805E0,6.316986084E-1,8.535202026E0,8.646807479E0
1.379394531E0,-1.174880981E0,5.503540039E-1,8.662017822E0,8.758640739E0
1.381744385E0,-1.093521118E0,4.474639893E-1,8.867797852E0,8.946164049E0
1.384063721E0,-1.043273926E0,3.541412354E-1,9.073577881E0,9.140221664E0
1.386413574E0,-1.036087036E0,2.871398926E-1,9.315261841E0,9.377101302E0
1.388732910E0,-1.028915405E0,2.440643311E-1,9.590438843E0,9.648562147E0
1.391082764E0,-1.031311035E0,2.392883301E-1,9.815353394E0,9.872285632E0
1.393432617E0,-1.038482666E0,2.321014404E-1,1.006420898E1,1.012030730E1
1.395751953E0,-1.036087036E0,2.153472900E-1,1.024845886E1,1.030294909E1
1.398101807E0,-9.954071045E-1,1.794586182E-1,1.040399170E1,1.045304185E1
1.400421143E0,-9.810638428E-1,1.052856445E-1,1.050210571E1,1.054835512E1
1.402770996E0,-1.002593994E0,4.785156250E-2,1.054995728E1,1.059759798E1
1.405120850E0,-1.064804077E0,-6.939697266E-2,1.058345032E1,1.063710695E1
1.407440186E0,-1.105484009E0,-2.249298096E-1,1.057148743E1,1.063151140E1
1.409820557E0,-1.124633789E0,-3.517456055E-1,1.048774719E1,1.055373712E1
1.412139893E0,-1.095916748E0,-4.737854004E-1,1.040878296E1,1.047703531E1
1.414489746E0,-1.052841187E0,-6.006011963E-1,1.030827332E1,1.037929165E1
1.416839600E0,-1.000198364E0,-7.393798828E-1,1.021734619E1,1.029277623E1
1.419158936E0,-9.475555420E-1,-8.590240479E-1,1.010728455E1,1.018788421E1
1.421508789E0,-9.403839111E-1,-9.355926514E-1,9.978073120E0,1.006586304E1
1.423828125E0,-9.236297607E-1,-9.667053223E-1,9.836898804E0,9.927345526E0
1.426177979E0,-9.116668701E-1,-9.379882812E-1,9.745971680E0,9.833357640E0
1.428527832E0,-8.949127197E-1,-8.470611572E-1,9.623931885E0,9.702496911E0
1.430847168E0,-8.709869385E-1,-7.513427734E-1,9.523437500E0,9.592653232E0
